8614,NC1=NC2=C(N=C(CN3C4=CC=CC=C4C=CC4=CC=CC=C34)C=N2)C(N)=N1
3864,[H][C@]1(CN(C)C2=CC(OC)=C(OC)C(OC)=C2)CCC2=C(C1)C(N)=N[C@]([H])(N)N2
8783,[H]N([H])C1=NC(=O)C2=C(N([H])C[C@H](CN([H])C3=CC=C(C=C3)C(=O)N([H])[C@@H](CCC(=O)N([H])[C@@H](CCC(=O)N([H])[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)N2C=O)N1[H]
8013,NC1=NC2=C(N(CO)[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=N2)C(=O)N1
22018,CC1=NC=C(COP(O)(O)=O)C(CNCC(O)=O)=C1O
6887,CCOC1=CC([C@@H](NC2=CC=C(C=C2)C(N)=N)C(O)=O)=C(F)C(O[C@@H]2CCOC2)=C1
7907,CC[C@@H](C)[C@@H](NS(=O)(=O)CC1=CC(=CC=C1)C(O)=O)C(=O)N[C@@H](CCC(N)=N)C(=O)NCC1=CC=C(C=C1)C(N)=N
23464,CCS(=O)(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC1=CC=C(C=C1)C(N)=N
4917,NC(=N)C1=CC=C2NC(=NC2=C1)C1=NNC(=C1O)C1=CC=CC=C1
7369,NC(=O)NCC1=CC(=CC=C1)C1=C(O)C(=CC=C1)C1=CC2=C(N1)C=CN=C2
6328,NC1=CC=C2NC(=CC2=N1)C1=CC(CC(O)=O)=CC(=C1O)C1=CC=CC(=C1)[N+]([O-])=O
4783,[H][C@@]12CCC3=CC(C(C)C)=C(C=C3[C@@]1(C)CCC[C@@]2(C)C(O)=O)S(O)(=O)=O
18955,O=O
11623,OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1
3456,O.Cl.CCC(=O)NC1=C(C)C=C(C=C1C)C(=O)N1CCC(CC1)N(C)CCC1=CC=CC=C1
6345,NCCCCNC(N)=N
2437,NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1
8561,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
3286,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1
6166,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
4253,COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1
8730,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1
22657,NC(=N)C1=CC=C(N\N=N\C2=CC=C(C=C2)C(N)=N)C=C1
6755,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NCC3=CC(I)=CC=C3)N=CN=C12
6123,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1
7568,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C=C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
9709,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl
8782,CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1
6467,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=CC=C(C=C3N1)C#N)C2=O
10801,C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2
7168,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1
3429,OC(=O)C1=CC(O)=C2C(Cl)=CC(Cl)=CC2=N1
4829,N[C@H](CO)C(O)=O
8735,CSC1=CC(\N=C(/N)N(C)C2=CC(SC)=CC=C2)=C(Cl)C=C1
16370,CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1
8316,CCCCC(C)(C)[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(=O)OC
8480,COC1=CC=C(C=C1)C1=C(C2=C(N)N=CN=C2O1)C1=CC=C(NC(=O)NC2=C(F)C=CC(=C2)C(F)(F)F)C=C1
8967,COC1=CC2=C(C=C1OCCCN1CCCC1)N=CN=C2OC1=C(F)C2=C(NC(C)=C2)C=C1
3873,CN1C(NC2=CC=C(C=C2)C(F)(F)F)=NC2=CC(OC3=CC=NC(=C3)C3=NC=C(N3)C(F)(F)F)=CC=C12
11657,CC1=CC(C)=C(N1)\C=C1/C(=O)NC2=CC=CC=C12
6538,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)C1=C(NCC2=CC=NC=C2)N=CC=C1
23954,COC1=C(OC)C=C2C(OC3=CC4=CC=CC(C(=O)NC5CC5)=C4C=C3)=CC=NC2=C1
3237,COC1=CC=C(C=C1NC1=NC=C(O1)C1=CC(=CC=C1)C1=CN=CC=C1)S(=O)(=O)NCC1CC1
8696,CCS(=O)(=O)C1=CC=C(OC)C(NC2=NC=C(O2)C2=CC=CC(=C2)C2=CC=CC=N2)=C1
24055,CC1=C(C(=O)N(C=C1)C1=CC=C2C(NCC2(C)C)=C1)C1=CC2=CN=C(N)N=C2C=C1
24062,CC1=C(C2=CC3=C(C=C2)N=C(N)N=C3)C(=O)N(C=C1)C1=CC(=CC=C1)C(F)(F)F
24068,CC1=CC=C(C=C1C(=O)NC1=CN=C(N)C=C1)C(=O)NCCC1CCCC1
6821,COC1=CC(NC2=NC(=CC=N2)N(C)C2=CC3=C(C=C2)C(C)=NN3)=CC(OC)=C1OC
5763,COC1=CC(NC2=NC=CC(NC3=CC=C4C(C)=NNC4=C3)=N2)=CC(OC)=C1OC
10914,COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2
9898,COC1=C(OCCCN2CCOCC2)C=C2N=CC=C(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3F)C2=C1
3621,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)C(O)=O
21895,C[N+](C)(C)C[C@H](O)CC(O)=O
6731,[H][C@@](CC(O)=O)(C[N+](C)(C)C)OC(=O)CCCCCCC
22174,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
22658,CC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
2731,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
4595,[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O
5641,Cl[Cu]Cl
7303,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
10026,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
8048,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
6786,CCCC(C)(COC(N)=O)COC(N)=O
7417,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
3406,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
7081,CCC1(CC)C(=O)NC(=O)N(C)C1=O
6357,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12
4855,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1
8805,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1
5239,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1
7564,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
6397,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O
6906,CCCCC1(CC)C(=O)NC(=O)NC1=O
3226,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1
3906,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1
15119,CCC1(CC)C(=O)NC(=O)NC1=O
3866,FC(F)(F)C1=CC=CC=C1C1=CC=C(CC2C(=O)NC(=S)NC2=O)O1
8523,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F
7782,CC(C)CCC(=O)CC1N(C(=O)C2=CC=CC=C12)C1=NC2=C(C=CC(Cl)=N2)C=C1
5492,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@](C)(O)CC[C@]12C
5883,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl
8009,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl
6500,CCCNC(=O)C1=C(N)C2=CC=CC(=C2N=N1)C1=C(F)C=CC=C1OC
7832,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O
4690,CCCCCCCCCCCC[N+](C)(C)[O-]
4054,[H]C1(CCC(CC1)=C1C(O)=C(O)C2=CC=CC=C2C1=O)C1=CC=C(Cl)C=C1
3859,O\C(CCC#C)=C(\C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
24018,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C1=CC=CC=C1
4644,C\C(O)=C(/C#N)C(=O)NC1=CC(Cl)=C(C=C1)C1=CC=CC=C1Cl
6915,CCOC1=CC(=CC=C1)C1=CC=C(NC(=O)C(\C#N)=C(\C)O)C=C1
5186,CCCCCCCCCCC[N+](C)(C)[O-]
24259,CC1=NC2=NC=NN2C(NC2=CC3=CC4=CC=CC=C4C=C3C=C2)=C1
24260,CC1=NC2=NC=NN2C(NC2=CC=C(C=C2)C(F)(F)F)=C1
5520,O\C(C1CC1)=C(\C#N)C(=O)NC1=CC=C(C=C1)C1=CC=CC=C1
24329,COC1=CC=CC=C1C1=CC(Cl)=C(NC(=O)C(\C#N)=C(\C)O)C=C1
5345,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
3522,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
8925,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(N)=O)NC(=O)[C@H](N)CC1=CC=CC=C1
3977,COC1=CC=C(OC(F)(F)F)C=C1CN[C@H]1CCCN[C@H]1C1=CC=CC=C1
6320,[Cl-].CC(C)OC1=CC=CC(CC(=O)N2CCC[C@](CC[N+]34CCC(CC3)(CC4)C3=CC=CC=C3)(C2)C2=CC(Cl)=C(Cl)C=C2)=C1
6567,C[C@@H](N(C)C(=O)N1CC[C@@H](C[C@@H]1C1=CC=C(F)C=C1C)N1CCN(CC1)C(C)=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
8058,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CCN(C)CC1
6338,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
5103,C[C@@H](N(C)C(=O)N1CCNC[C@@H]1C1=CC=C(F)C=C1C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
6851,COC1=CC=C(C=C1CN[C@H]1CCCN[C@H]1C1=CC=CC=C1)N1N=NN=C1C(F)(F)F
16695,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CC[N+](C)(COP(O)([O-])=O)CC1
4696,CN[C@H]1CN2C(=O)NC3=CC=CC(C1)=C23
7805,OC(=O)CNC(=O)C1=CC(O)=CC=C1
11096,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12
16448,OC(=O)\C=C\C(O)=O.FC1=C(C=C(CN2CCC(CC2)NC2=C3C=C(Cl)SC3=NC=N2)C=C1)C#N
3831,CC(C)[C@@H](NC(=O)C1=CC=C(C=C1)C(=O)N1CCOCC1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C(C)C)C(=O)C(F)(F)C(F)(F)F
3344,CC(C)[C@@H](NC(=O)CN1C(=O)C(N)=CN=C1C1=CC=CC=C1)[C@@H](O)C1=NN=C(O1)C(C)(C)C
8151,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O
21980,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
17868,C1CCN(CC1)C1(CCCCC1)C1=CC=CS1
22953,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSS)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1
7146,OC1CCCCC1
4946,CCCCCCCNC=O
4893,[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
8341,CCCCCN(CCCOC)C(=O)[C@@H](CCC(O)=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1
5319,OC(=O)CN1C(=CC2=CC=CC=C12)C(=O)NC1=NC(=CS1)C1=CC=CC=C1Cl
4312,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
7340,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O
21484,CC1=NC=C(COP(O)(O)=O)C(CO)=C1O
10361,NCCC[C@@](N)(C(F)F)C(O)=O
13106,[H][C@](C)(O)[C@@]1([H])O[C@]([H])(O[C@]2([H])[C@@]([H])(N)C[C@@]([H])(N)[C@]([H])(O[C@@]3([H])OC[C@](C)(O)[C@]([H])(NC)[C@@]3([H])O)[C@@]2([H])O)[C@]([H])(N)[C@@]([H])(O)[C@]1([H])O
12885,NCCCC(N)(C(F)F)C(O)=O
22316,[H][C@](N)(C[C@@]1([H])CO1)C(O)=O
4123,[H]\C(OC)=C(/[H])[C@]([H])(N)C(O)=O
6172,CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
3546,CN1CCC[C@H]1C1=CN=CC=C1
7248,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3
5393,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
7333,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1
16624,CN1[C@H](C[C@H](O)C2=CC=CC=C2)CCC[C@@H]1CC(=O)C1=CC=CC=C1
18769,COC(=O)\C=C\C(=O)OCCN1C(=O)CCC1=O
8260,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
7061,Cl.Cl.CC1=NC=CN1CC1=CC(=CN=N1)C1=CC=C(F)C(=C1)C(F)F
7138,[H][Sn](CCCC)(CCCC)CCCC
13639,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)\C=C\C=C2/CO[C@@H]3[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](C\C=C1/C)O[C@@]1(CC[C@H](C)[C@@H](C(C)C)O1)C4)[C@]23O.CC[C@@H](C)[C@H]1O[C@@]2(CC[C@@H]1C)O[C@@H]1C\C=C(C)\[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@@H](C1)C2)[C@]34O
11240,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12
8686,CN[C@@]1(CCCCC1=O)C1=CC=CC=C1Cl
4449,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC
5737,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)(C[C@@]22OC(=O)N(CCCl)C2=O)[C@@]13[H])[C@]1(C[C@H]2CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
22914,C[N+](C)(C)CCCC[C@H](N)C(O)=O
18325,NCCCCCCNS(=O)(=O)C1=CC=CC2=C1C=CC=C2Cl
7457,CC(CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1
6741,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
5901,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
16244,[Ca++].CC(=O)CCC([O-])=O.CC(=O)CCC([O-])=O
17056,O.O.[Ca++].OP([O-])([O-])=O
3181,CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O
7167,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
11469,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
8902,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
4555,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC
7300,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C
10880,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1
12387,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1
6091,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O
4958,O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5
4806,[H][C@@]12CCCC[C@@]11CCN(C)[C@@H]2CC2=C1C=C(O)C=C2
4892,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC
15766,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4
5323,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1
5575,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
3886,CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1C)C1=CC=CC=C1
8886,CC(C=C(C1=CC=CS1)C1=CC=CS1)N(C)C
16348,[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5
8511,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@H](C1)C(C)(C)O
4404,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O
4109,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1
11706,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=C
6021,C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1
3190,[H][C@]12C=C[C@H](O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4O
15814,CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1
15833,CCCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1
7979,[H][C@@]12OC3=C(OCCN4CCOCC4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
12592,COC1=CC=C(CN([C@@H](C)C2=NC(=CN2)C2=CC=CC=C2)C(=O)[C@@H](N)CC2=C(C)C=C(C=C2C)C(N)=O)C=C1C(O)=O
13331,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O
25045,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CC[C@]2([H])OCCOCCOCCOCCOCCOCCOC
4565,[H][C@@]12C[C@H]3OC4(CCCC4)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
5589,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO
10685,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
8311,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
6480,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
16251,[H][C@@]12CC[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
21773,[H]N([H])C(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN2C=CN=C32)[C@@H](O)[C@H]1O
11570,CN(C)C(=O)OC1=C[N+](C)=CC=C1
9896,CC(C)OP(F)(=O)OC(C)C
3214,C[N+]1=C(\C=N\O)C=CC=C1
8826,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
7605,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
6800,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C
5550,CC[N+](C)(C)C1=CC(O)=CC=C1
5037,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl
5991,[H][C@](N)(COP(O)(=O)OC(C)C)C(O)=O
8117,CC[N+](C)(CC)CCC[N+]1=C(C2=CC=CC=C2)C2=C(C=CC(N)=C2)C2=C1C=C(N)C=C2
6155,NC1=CC2=C(C=C1)C1=CC=C(N)C=C1C(C1=CC=CC=C1)=[N+]2CCCCCCC1=CN(CCNC2=C3CCCCC3=NC3=C2C=CC=C3)N=N1
4885,CCOCCOCCOCCOCCOCC
4910,OCCOCCOCCOCCOCCOCCOCCS
8073,COC1=CC=C2C=[N+](CCCCCCCCN3C(=O)C4=C(C=CC=C4)C3=O)CC[C@@]34C=C[C@H](O)C[C@@H]3OC1=C24
22021,CP([O-])=O
4223,C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O
4819,[H][C@]12CCCN[C@]11CC(C)=C[C@H]2CC2=C1C=CC(=O)N2
5396,[H][C@]1(C)CN(CCCCCCCCNC=O)C[C@@]([H])(C)O1
23011,[H][C@]12CC3=C(C(N)=C4C=CC(Cl)=CC4=N3)[C@]([H])(CC(CC)=C1)C2
7177,C[C@H](N(C)C)C1=CC(O)=CC=C1
8937,O=C1NC2=C(C=C1)[C@@H](CCC2)NCCCCCCCCCCNC1=C2CCCCC2=NC2=CC=CC=C12
7532,O=C1NC2=C(C=C1)[C@H](CCC2)NCCCCCCCCCCNC1=C2CCCCC2=NC2=CC=CC=C12
5914,[NH3+]CCCCCCCCNC1=C2CCCCC2=[NH+]C2=CC=CC=C12
5422,O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(CCCCN2)C=C1
4391,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC3=CC=CC=C3)=C1)N2C
4793,COC1=CC=C(C=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1
4629,CCC1=C(NC(=O)OC2=CC3=C(C=C2)N(C)[C@H]2ON(C)CC[C@@]32C)C=CC=C1
5161,[H][C@](OCC[As+](C)(C)C)(C1=CC=CC=C1[N+](O)=O)C(F)(F)F
8252,CC1=C(CSCC2=CC(=CC=C2)C(O)(O)C(F)(F)F)C(N)=C2C(F)=CC=CC2=N1
5365,CCC1=CC=CC=C1NC(=O)OC1=CC2=C(C=C1)N(C)C1C2(C)CC[N+]1(C)[O-]
4451,CN(C)C1=CC2=[S+]C3=CC(=CC=C3N=C2C=C1)N(C)C
4158,CN(C)C1=CC=C(C=C1)C1=[N+](C)C2=CC=C(O)C=C2S1
